,county,year,Avg_Tempmin_anomaly,Avg_Tempmax_anomaly
295,65,1944,0.038888888888895856,0.3833333333333435
296,79,1944,-0.049999999999993605,-0.061111111111110006
297,109,1944,-0.1722222222222154,0.4722222222222321
298,125,1944,-0.1055555555555463,0.11666666666667425
299,540,1944,0.044444444444450504,0.30555555555557135
300,3,1945,0.2500000000000071,0.1444444444444457
301,65,1945,0.5944444444444512,0.3833333333333435
302,79,1945,-0.049999999999993605,0.49444444444444713
303,109,1945,0.38333333333333997,0.4722222222222321
304,125,1945,-0.1055555555555463,0.6722222222222278
305,540,1945,0.044444444444450504,0.30555555555557135
306,3,1946,0.2500000000000071,0.7000000000000028
307,65,1946,0.5944444444444512,0.9388888888889007
308,79,1946,0.5055555555555626,1.0500000000000007
309,109,1946,0.38333333333333997,1.0277777777777892
310,125,1946,0.45000000000000906,0.6722222222222278
311,540,1946,0.6000000000000059,0.8611111111111249
312,3,1947,-0.30555555555554825,-0.4111111111111079
313,65,1947,-0.5166666666666595,-0.17222222222221006
314,79,1947,-0.049999999999993605,-0.061111111111110006
315,109,1947,-0.1722222222222154,-0.08333333333332149
316,125,1947,-0.6611111111111025,-0.4388888888888829
317,540,1947,-0.5111111111111049,-0.2499999999999858
318,3,1948,0.2500000000000071,0.1444444444444457
319,65,1948,0.038888888888895856,-0.17222222222221006
320,79,1948,-0.049999999999993605,-0.061111111111110006
321,109,1948,0.38333333333333997,-0.08333333333332149
322,125,1948,-0.1055555555555463,0.11666666666667425
323,540,1948,0.044444444444450504,-0.2499999999999858
324,3,1949,1.3611111111111187,1.2555555555555564
325,65,1949,1.1500000000000075,0.9388888888889007
326,79,1949,1.061111111111118,1.0500000000000007
327,109,1949,0.9388888888888953,1.0277777777777892
328,125,1949,1.0055555555555644,1.227777777777785
329,540,1949,1.155555555555562,0.8611111111111249
330,3,1950,-0.30555555555554825,-0.4111111111111079
331,65,1950,0.038888888888895856,-0.17222222222221006
332,79,1950,-0.049999999999993605,-0.061111111111110006
333,109,1950,-0.1722222222222154,-0.08333333333332149
334,125,1950,-0.1055555555555463,-0.4388888888888829
335,540,1950,0.044444444444450504,-0.2499999999999858
336,3,1951,-0.30555555555554825,0.7000000000000028
337,65,1951,0.038888888888895856,0.3833333333333435
338,79,1951,-0.049999999999993605,0.49444444444444713
339,109,1951,-0.1722222222222154,0.4722222222222321
340,125,1951,-0.1055555555555463,0.6722222222222278
341,540,1951,-0.5111111111111049,0.30555555555557135
342,3,1952,0.2500000000000071,0.7000000000000028
343,65,1952,0.038888888888895856,0.9388888888889007
344,79,1952,0.5055555555555626,0.49444444444444713
345,109,1952,0.38333333333333997,0.4722222222222321
346,125,1952,0.45000000000000906,0.6722222222222278
347,540,1952,0.044444444444450504,0.8611111111111249
348,3,1953,0.8055555555555625,1.8111111111111136
349,65,1953,0.5944444444444512,2.0500000000000114
350,79,1953,0.5055555555555626,1.6055555555555578
351,109,1953,0.38333333333333997,1.5833333333333428
352,125,1953,0.45000000000000906,1.7833333333333385
353,540,1953,0.6000000000000059,1.9722222222222356
354,3,1954,-0.30555555555554825,1.2555555555555564
355,65,1954,0.038888888888895856,0.9388888888889007
356,79,1954,-0.049999999999993605,1.0500000000000007
357,109,1954,-0.1722222222222154,1.0277777777777892
358,125,1954,-0.1055555555555463,1.227777777777785
359,540,1954,0.044444444444450504,1.416666666666682
360,3,1955,-0.30555555555554825,0.7000000000000028
361,65,1955,0.038888888888895856,0.3833333333333435
362,79,1955,-0.049999999999993605,0.49444444444444713
363,109,1955,-0.1722222222222154,0.4722222222222321
364,125,1955,-0.1055555555555463,0.6722222222222278
365,540,1955,0.044444444444450504,0.8611111111111249
366,3,1956,0.2500000000000071,0.1444444444444457
367,65,1956,0.038888888888895856,0.3833333333333435
368,79,1956,-0.049999999999993605,-0.061111111111110006
369,109,1956,0.38333333333333997,0.4722222222222321
370,125,1956,0.45000000000000906,0.6722222222222278
371,540,1956,0.044444444444450504,0.30555555555557135
